0.6752443400366083	0.6452265313153235	0.7299828127905648	0.4572838154396539	0.3863612159581019	0.31435216704621854
0.5200264436557843	0.6123264718507042	0.8499797169382896	0.7827379701942455	0.4194363212424145	0.603633449337871
0.13652692014407197	0.40324408884668883	0.15887255531747702	0.15012502299543462	0.5445379757914146	0.00018838993271760602
0.507959916798603	0.6217730993200307	0.5707793297853208	0.47641765857836627	0.1287493090827061	0.1454898825606842
0.49028818089100135	0.7250360540667651	0.056518902295576434	0.1373430234440699	0.4927547938673965	0.0013006708802799987
0.9143480637555681	0.8695676252549156	0.0812907042051475	0.07237947250859555	0.35224709030323187	0.002167186139943014
0.5769173729033023	0.2832152471058772	0.9449057158151878	0.47356247850746647	0.5533542090569991	0.139825039438547
0.6021156897804865	0.7506994471316379	0.9473804338518256	0.17573140476189975	0.2864178042422737	0.05573746295176264
0.5404622563917946	0.48973738759909313	0.7023042319186843	0.6004253019120948	0.6578156641015462	0.2535334673871723
0.9480284262560992	0.40652044650880104	0.19446051477586623	0.3306379784954293	0.7984312237510162	0.054370090817874396
0.7994285487299241	0.7858553674363685	0.9261796783037023	0.44161640444695693	0.8991009965177328	0.6350173823746085
0.6326980131859918	0.21951074591205155	0.21342318049238518	0.46223221676334614	0.18170492114723757	0.028048444284687064
0.7913288758153052	0.9818017019017657	0.046932809685842125	0.4768815125771452	0.4785704379322012	0.04593390574060802
0.9436032960108066	0.09924516935591854	0.5149821757759687	0.9619932660745639	0.39319431230265	0.2947966726650078
0.5025575766369381	0.10953599406221604	0.9057367913102103	0.37902599638622547	0.9802372009125561	0.02519802770651792
0.648172981023028	0.8832215691200384	0.4295864259620933	0.40737494075085157	0.9160346492300208	0.18517771648850118
0.940246404438845	0.4440787264151418	0.3515323223191503	0.7063173315366702	0.31956143504113366	0.48195485643598784
0.18626646246679912	0.8535553871789316	0.5918269667322464	0.5322203266542426	0.4734927804042871	0.034751755282547606
0.32744203865578037	0.3951678121999057	0.41934957094833225	0.9135358996540255	0.3352890279901205	0.10379487593039688
0.8108822772560259	0.6631435556442143	0.038960564753731	0.5483617538807872	0.8443644842107	0.03575862145770362
0.1251729259155645	0.24444604180305818	0.6698414775800716	0.20379416698327657	0.3830989719505693	0.000745860129702961
0.39161185813583654	0.036238126776957036	0.7488733263742546	0.4959649995092529	0.5540538254904058	0.007166149567573921
0.6333549015399882	0.9799013593603423	0.3243505572570915	0.910885234819974	0.7155922105809285	0.7404856472854177
0.8186766454858071	0.9021649225213881	0.8741004940286733	0.7796975976608912	0.8061619924770198	2.2491713239175475
0.8494128110735343	0.0024239427588300666	0.7079724348564727	0.5590465333794182	0.735173118210109	0.0027087584535494757
0.17758706476123254	0.6710969452037819	0.060402468388982444	0.6325792312017386	0.32516039075467407	0.0035808860812358307
0.9773213815316281	0.5399520670407605	0.2203373425652111	0.7273997585688315	0.7476154224700018	0.4208840432702976
0.9132676679305914	0.13498969472072608	0.9055049197573435	0.010653440516415924	0.29208171230317637	8.09963420274289e-05
0.4887071985271717	0.11799927613321837	0.3457371115713799	0.015660775948305727	0.3446984487889365	1.672813048583067e-05
0.2950348708132251	0.15214999519539762	0.9190796821129241	0.3678484504856496	0.8003336416089842	0.011529426598475676
0.6991259553014254	0.7094156062166576	0.01952119551145004	0.31604508378618135	0.24655365880990887	0.004732756045880509
0.9122635535402328	0.5654146185356206	0.845532973292191	0.9114311730702997	0.9721204194709837	2.3135773659268843
0.5684002665693516	0.01691644954870042	0.2990618194429574	0.7693132103564312	0.023086072947284597	0.006771473059866495
0.5121433936932593	0.396518580442358	0.2475366500138826	0.0626678456391987	0.8032421746467225	0.0007077400492368691
0.3101661423404849	0.4363032122261846	0.4960690610418299	0.473414934611163	0.5513950059851063	0.032666400167740604
